award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,competitor_subaward_count,competitor_subaward_value,contract_id,description,end_date,extraction_date,is_dod,is_it_services,naics_code,naics_description,pop_city,pop_state,psc_code,psc_description,recipient_name,recipient_uei,source,start_date,subaward_count,subaward_value
644354220.66,CONT_AWD_W15QKN12C0103_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W15QKN12C0103,"AWARD BASE CONTRACT FOR REQUIREMENTS FOR M153 COMMON REMOTELY OPERATED WEAPON STATION (CROWS) INITIAL FIRST ARTICLE TESTING, CROWS ENGINEERING SUPPORT, MANPOWER REPORTING, AND CONTRACT DATA REQUIREMENTS.",2020-10-21,2026-01-21,True,False,,,,,,,KONGSBERG DEFENCE & AEROSPACE AS,V24HYE4YVGH6,usaspending,2012-08-17,0,0
641667073.07,CONT_AWD_F0865000C0005_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,F0865000C0005,,2013-05-13,2026-01-21,True,False,,,,,,,COMPUTER SCIENCES RAYTHEON,NQFWXBVWL6M1,usaspending,2000-02-03,0,0
641276675.09,CONT_AWD_B001_9700_SP060011D0509_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,B001,"FUEL: F76, JP8, JA1",2012-01-31,2026-01-21,True,False,,,,,,,BP SINGAPORE PTE. LIMITED,F5P6E5XRNXB4,usaspending,2011-07-08,0,0
641180860.05,CONT_AWD_B001_9700_SP060009D0495_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,B001,JP8,2010-06-30,2026-01-21,True,False,,,,,,,BP OIL INTERNATIONAL LIMITED,GBMZAMM696X9,usaspending,2009-06-17,0,0
640786442.0,CONT_AWD_FA821312C0064_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA821312C0064,UCA FOR CBU 105,2015-12-31,2026-01-21,True,False,,,,,,,TEXTRON SYSTEMS CORPORATION,R9MCJ6BRC8M7,usaspending,2012-06-28,0,0
639920457.16,CONT_AWD_0004_9700_W52P1J07D0008_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,0004,AFGHANISTAN SOUTH EXPANSION,2011-09-30,2026-01-21,True,False,,,,,,,"FLUOR INTERCONTINENTAL, INC",XMJWLE5WFT29,usaspending,2008-12-19,0,0
639828024.0,CONT_AWD_W519TC25F0388_9700_W52P1J22D0007_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W519TC25F0388,SPECIAL AMMUNITION AND WEAPONS SYSTEM REQUIREMENT,2027-07-10,2026-01-21,True,False,,,,,,,GLOBAL MILITARY PRODUCTS INC,L168LBGMAA13,usaspending,2025-09-23,0,0
639669954.14,CONT_AWD_W56HZV09C0550_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W56HZV09C0550,PALADIN INTEGRATED MANAGEMENT (PIM); FIVE (5) SPH AND TWO FAASV PROTOTYPES.,2019-04-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,usaspending,2009-08-14,0,0
639365421.32,CONT_AWD_HS002123F0019_9700_HS002123D0001_9700,Department of Defense,Defense Counterintelligence and Security Agency,DoD; $500M+,45,0,0,HS002123F0019,TASK ORDER FOR BACKGROUND FIELDWORK INVESTIGATIVE PRODUCTS,2026-03-31,2026-01-21,True,False,,,,,,,PERATON RISK DECISION INC.,P78LRLNYPUF4,usaspending,2023-04-01,0,0
638584020.91,CONT_AWD_W912DR09C0026_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W912DR09C0026,USAMRIID FORT DETRICK,2024-09-24,2026-01-21,True,False,,,,,,,MANHATTAN TORCON A JOINT VENTURE,H2XDLQNPZH11,usaspending,2009-03-27,0,0
638220046.41,CONT_AWD_W31P4Q14C0093_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W31P4Q14C0093,2014 ENGINEERING SERVICES,2019-01-24,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,usaspending,2014-08-15,0,0
636596819.58,CONT_AWD_N0002422C5400_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N0002422C5400,FY22 RAM GMRP MK 44 MOD 4 (BLK 2),2028-07-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2022-04-29,0,0
636543577.87,CONT_AWD_N0042117C0033_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N0042117C0033,IGF::OT::IGF SUPPORT MAINTENANCE FOR NAVAL TEST WING ATLANTIC (NTWL),2022-09-02,2026-01-21,True,False,,,,,,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,usaspending,2016-12-29,0,0
635955418.99,CONT_AWD_0051_9700_W15P7T06DE405_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,0051,PERSISTENT THREAT DETECTION SYSTEM (PTDS) OPERATIONS AND SUSTAINMENT (O&S) MS2,2015-04-24,2026-01-21,True,False,,,,,,,"LEIDOS, INC.",FNQDFB8Z8QA8,usaspending,2011-07-08,0,0
635875176.0,CONT_AWD_DAAH0190C0323_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,DAAH0190C0323,,2009-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,usaspending,1990-03-15,0,0
635200000.0,CONT_AWD_W519TC25C0032_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W519TC25C0032,"DESIGN, BUILD, AND COMMISSION A MODERN 155MM LOAD, ASSEMBLE, AND PACK (LAP) FACILITY AT THE IOWA ARMY AMMUNITION PLANT (IAAAP)",2029-08-10,2026-01-21,True,False,,,,,,,MSM GROUP NORTH AMERICA INC.,XG69KMM7M6U5,usaspending,2025-08-15,0,0
634955836.78,CONT_AWD_FA862015C3001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA862015C3001,"GLOBAL HAWK, ACAT 1, FMS ROK",2025-12-31,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,usaspending,2014-12-16,0,0
633778735.47,CONT_AWD_W56HZV15C0099_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W56HZV15C0099,IGF::OT::IGF BRADLEY SYSTEM TECHNICAL SUPPORT AND SUSTAINMENT SYSTEM TECHNICAL SUPPORT,2027-05-14,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,JZCFGJQG7A57,usaspending,2015-07-09,0,0
633721685.0,CONT_AWD_0001_9700_FA861406D2006_9700,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,0001,TAS::97 8242 000::TAS ACQUISITION OF 4 C-17 AIRCRAFT FOR AUSTRALIAN GOVERNMENT,2008-02-21,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,UEGFHX6R6KJ1,usaspending,2006-07-28,0,0
633593104.25,CONT_AWD_FA870216C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA870216C0007,IGF::OT::IGF MIT-LL FY16 CONTINUATION CONTRACT,2015-10-19,2026-01-21,True,False,,,,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,usaspending,2015-10-19,0,0
633157266.96,CONT_AWD_FA881919C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA881919C0002,COMBAT MISSION SYSTEMS SUPPORT,2026-06-30,2026-01-21,True,False,,,,,,,"L3HARRIS TECHNOLOGIES, INC.",QWQYJDNHA561,usaspending,2019-01-24,0,0
632372830.66,CONT_AWD_0010_9700_W56HZV10G0003_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,0010,"THIS DELIVERY ORDER IS BEING ISSUED TO PROCURE MATERIAL AND SUPPORT LABOR TO PROCURE MATERIAL FOR 245 (EACH) OPERATIONAL DESERT STORM (ODS) SITUATIONAL AWARENESS (SA) VEHICLES, WHICH WILL GO THROUGH A RESET/CONVERSION EFFORT ON A FORTHCOMING ACTION.",2016-03-31,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,usaspending,2011-09-30,0,0
631704408.34,CONT_AWD_W58RGZ19C0024_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W58RGZ19C0024,APACHE PERFORMANCE BASED  LOGISTICS(PBL) IV SERVICES OF AIRFRAME COMPONENTS FOR THE UNITED STATES GOVERNMENT'S AH-64 APACHE FLEET,2026-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,NJVNVWQJMPA4,usaspending,2019-04-26,0,0
631146118.54,CONT_AWD_B001_9700_SP060009D0459_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,B001,"TURBINE FUEL, AVIATION JP8",2010-01-31,2026-01-21,True,False,,,,,,,"SK ENERGY CO., LTD.",JWA6CPKCJSF6,usaspending,2008-12-09,0,0
630713990.59,CONT_AWD_N6238715C2505_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N6238715C2505,"OPERATION&MAINTENANCE OF T-AGOS/T-AGM VESSELS, FIRM PERIOD CONTRACT AWARD",2023-09-30,2026-01-21,True,False,,,,,,,"CROWLEY GOVERNMENT SERVICES, INC.",VMEFT5X61JT9,usaspending,2014-11-20,0,0
629844070.22,CONT_AWD_N0003000C0100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,N0003000C0100,200006!1700!00A128!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003000C0100  !A!*!*                  !20000330!20000930!155109184!834951691!834951691!N!23917!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!0001!+000016200000!N!N!000000000000!1410!GUIDED MISSILES                                   !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !3761!1!*!*!*!B!A!*!C !U!V!,2006-10-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,FFCACKWGH4W9,usaspending,2000-03-30,0,0
628480911.79,CONT_AWD_W15QKN23F0644_9700_W15QKN19D0072_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W15QKN23F0644,UKRAINE: INCREASE PRODUCTION CAPACITY OF M31-TYPE TRIPLE BASE PROPELLANT.,2028-03-31,2026-01-21,True,False,,,,,,,CANADIAN COMMERCIAL CORPORATION,FA38CTVQM319,usaspending,2023-09-28,0,0
627833615.7,CONT_AWD_0006_9700_M6785407D5025_9700,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,0006,CATEGORY II MRAP,2012-04-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,JZCFGJQG7A57,usaspending,2007-12-18,0,0
627256556.37,CONT_AWD_SP060007C8258_9700_-NONE-_-NONE-,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,SP060007C8258,WATER DISTRIBUTION AND WASTEWATER COLLECTION SERVICES,2058-02-28,2026-01-21,True,False,,,,,,,"OLD NORTH UTILITY SERVICES, INC.",KM3SNHLDGKH9,usaspending,2007-09-28,0,0
626742700.43,CONT_AWD_FA872111C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA872111C0007,MIT/LL CONTINUATION CONTRACT,2018-03-31,2026-01-21,True,False,,,,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,usaspending,2011-04-07,0,0
626225512.89,CONT_AWD_DAAB0700CJ606_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,DAAB0700CJ606,"200012!2100!002128!AB07  !USA COMMUNICATIONS-ELECTRONICS  !DAAB0700CJ606  !A!*!*                  !20000329!20070430!160386082!007321904!007321904!N!96214!TEXAS INSTRUMENTS INCORPORATED!2501 W UNIVERSITY DR      !MC KINNEY           !TX!75070!45744!085!48!MCKINNEY            !COLLIN                !TEXAS     !0001!+000030381069!N!Y!000147645406!5855!NIGHT VISION EQUIPMENT, EMITTED AND REFLECT RADIA !A1A!AIRFRAMES AND SPARES          !1AIA!BLACKHAWK (UH-60) UTTAS       !3728!3!*!*!*!B!A!*!A !U!J!",2020-10-14,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,HEBCLD22EJD1,usaspending,2000-03-29,0,0
625493592.38,CONT_AWD_0001_9700_W58RGZ04G0023_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,0001,200412!004846!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ04G0023  !A!N! !N!0001         !      !20040924!20081231!172316432!172316432!009256819!N!THE BOEING COMPANY            !ROUTE 291 & STEWART AVE   !RIDLEY PARK         !PA!19078!64832!045!42!RIDLEY PARK         !DELAWARE              !PENN      !+000023684983!N!N!000000000000!1520!AIRCRAFT ROTARY WING                              !A1A!AIRFRAMES AND SPARES                !278 !CH-47F                        !336411!E! !4! ! ! ! ! !999,2009-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,E466BXU4KJH8,usaspending,2004-09-24,0,0
625071125.46,CONT_AWD_N0001921F0094_9700_N6134019D1010_9700,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N0001921F0094,E-6B CONTRACTOR LOGISTICS SUPPORT (CLS) FOLLOW-ON TASK ORDER,2027-01-31,2026-01-21,True,False,,,,,,,VERTEX AEROSPACE LLC,NVC1EFKKYB93,usaspending,2021-02-01,0,0
624925209.0,CONT_AWD_W56KGY25F0139_9700_W56KGY25D0008_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W56KGY25F0139,THIS ORDER SUPPORTS THE PRODUCTION AND DELIVERY OF AIRSPACE AND SURFACE RADAR RECONNAISSANCE AEROSTAT SYSTEMS AND ACCOMPANYING PRODUCT SUPPORT PACKAGE REQUIRED TO FIELD & MAINTAIN SYSTEM READINESS AND OPERATIONAL CAPABILITY.,2030-09-30,2026-01-21,True,False,,,,,,,"TCOM, L.P.",HEZDP5MN11A3,usaspending,2025-10-01,0,0
624897510.05,CONT_AWD_FA862109C6292_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA862109C6292,F-16 MTC FOLLOW-ON,2024-06-17,2026-01-21,True,False,,,,,,,CAE USA INC.,HVQBAL5E7R23,usaspending,2008-12-29,0,0
624516596.68,CONT_AWD_SD21_9700_F3365701D2050_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,SD21,ENGINEERING SERVICES-TRAVEL CLINS,2016-05-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,WE38N9QJWHZ5,usaspending,2009-04-27,0,0
624445310.76,CONT_AWD_HQ086222F0007_9700_HQ014718D0011_9700,Department of Defense,Missile Defense Agency,DoD; $500M+,45,0,0,HQ086222F0007,DEFENSE OF GUAM UCA AWARD - PERSISTENT DISCRIMINATION RADAR  UNDER THE HOMELAND DEFENSE RADAR (HDR) MULTI-AWARD INDEFINITE-DELIVERY/INDEFINITE-QUANTITY CONTRACT (MAIDIQ),2027-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,usaspending,2022-08-29,0,0
622948109.17,CONT_AWD_SPRBL123F0004_9700_SPRBL115D0017_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,SPRBL123F0004,TASK ORDER FOR ENGINEERING SERVICES TO SUPPORT THE PATRIOT WEAPON SYSTEM.,2026-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,usaspending,2023-02-21,0,0
620622319.25,CONT_AWD_F0470193C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,F0470193C0001,199711!5700!0053!GZ39 !SMC/PKZ DEFENSE SUPPORT SYS DIR !F0470193C0001  !A!*!P00038             !19970724!20011231!197859408!197859408!004179453!N!11982!TRW INC                       !1 SPACE PARK BLVD         !REDONDO BEACH       !CA!90278!60018!037!06!REDONDO BEACH       !LOS ANGELES           !CALIFORNIA!0001!+000001463598!N!N!000000000000!AC25!RDTE/MISSILE AND SPACE SYSTEMS-ENG/MANUF DEVEL    !A2 !MISSILE AND SPACE SYSTEMS     !3GYL!DEFENSE SUPPORT PROGRAM       !3761!3!*!*!C!B!A!*!A !N!L!2!0,2007-12-31,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,VSBAFMDKTWL4,usaspending,1997-07-24,0,0
620322030.53,CONT_AWD_FA821415C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA821415C0001,IGF::CT::IGF THE PURPOSE OF THIS CONTRACT IS TO PROVIDE ENGINEERING SERVICES FOR THE GUIDANCE SYSTEM OF THE MINUTEMAN III MISSILE.,2026-07-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,H1C4ZVECADM6,usaspending,2015-01-14,0,0
619523375.84,CONT_AWD_N0002402C5100_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,N0002402C5100,200205!020381!1700!BZ005 !NAVAL SEA SYSTEMS COMMAND !N0002402C5100 !A!N! !N! !20011231!20051231!001410539!001410539!001339159!N!RAYTHEON COMPANY !528 BOSTON POST RD !SUDBURY !MA!01776!68260!017!25!SUDBURY !MIDDLESEX !MASS !+000095743359!N!N!000000000000!1265!FIRE CONTROL TRANSMITTING & RECEIVING EQ !A3 !SHIPS !2SCY!DESTROYER DDG-51 !334511!E! !3! ! ! ! ! !99990909!B! ! !N!Z!B!N!J!2!002!N!5A!A!Y!A! ! !N!C!N! ! ! !Z!Z!A!A!000!A!C!Y! ! ! ! ! ! !0001!,2012-06-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,ENC9Y8JGL3E9,usaspending,2001-12-31,0,0
619014958.39,CONT_AWD_N6945020C0016_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N6945020C0016,NSB KINGS BAY DRY DOCK RECAPITALIZATION PHASE A,2023-09-22,2026-01-21,True,False,,,,,,,ALBERICI-MORTENSON A JOINT VENTURE,G1BYZKBA88D7,usaspending,2020-03-20,0,0
618802607.47,CONT_AWD_FA880819C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA880819C0006,"PROCURING SYSTEMS ENGINEERING, INTEGRATION,AND TEST SUPPORT FOR MILITARY SATELLITE COMMUNICATION.",2026-02-26,2026-01-21,True,False,,,,,,,LINQUEST CORPORATION,HQBRRJBLDQ37,usaspending,2019-06-21,0,0
618473063.94,CONT_AWD_FA870514C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,FA870514C0001,IGF::OT::IGF GLOBAL AIRCREW STRATEGIC NETWORK TERMINAL (GLOBAL ASNT),2025-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,F1ZBMFDJMGL3,usaspending,2013-12-23,0,0
618212415.5,CONT_AWD_B001_9700_SP060012D0476_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,B001,"AVIATION TURBINE FUEL, JAA (28,420,000 USG) AND JP8 (281,485,000 USG) FOB ORIGIN TANKER DELIVERY EX CHERRY POINT, WA.",2013-01-30,2026-01-21,True,False,,,,,,,BP WEST COAST PRODUCTS LLC,DK56VFNQXPM6,usaspending,2012-05-25,0,0
617734539.0,CONT_AWD_W31P4Q12C0069_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W31P4Q12C0069,TAIWAN 3-LOT REQUIREMENT,2016-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,usaspending,2011-12-15,0,0
617533050.58,CONT_AWD_0008_9700_W52P1J11D0013_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,0008,AWARD FOR PRODUCTION OF MK90 GRAIN,2026-05-15,2026-01-21,True,False,,,,,,,BAE SYSTEMS ORDNANCE SYSTEMS INC,PFGVR4NPLNB2,usaspending,2014-04-30,0,0
616989217.89,CONT_AWD_HQ079618F8003_9700_HQ079617D0001_9700,Department of Defense,Missile Defense Agency,DoD; $500M+,45,0,0,HQ079618F8003,"IGF::OT::IGF  THIS TASK ORDER WILL PROVIDE THE MDA WITH ENTERPRISE (AGENCY-WIDE) IT CAPABILITIES 1) SUPPORTING BALLISTIC MISSILE DEFENSE SYSTEM (BMDS) RESEARCH, DEVELOPMENT, TEST, AND EVALUATION (RDT&E) REQUIREMENTS, 2) PROVIDING MDA ADMINISTRATIVE AND BUSINESS REQUIREMENTS, AND 3) ENABLING BMDS MISSION SUPPORT TASKS FOR DEPLOYED SYSTEMS.",2024-03-08,2026-01-21,True,False,,,,,,,"AMENTUM TECHNOLOGY, INC.",DTRJLHVLK8F4,usaspending,2018-03-05,0,0
616837603.29,CONT_AWD_0002_9700_F3365701D2074_9700,Department of Defense,Department of the Air Force,DoD; $500M+,45,0,0,0002,200303!000029!5700!GU86  !ASC/YWK                         !F3365701D2074  !A!N! !N!0002               !20021231!20060831!006265946!006265946!009256819!N!MCDONNELL DOUGLAS CORPORATION !J S  MCDONNELL BLVD       !SAINT LOUIS         !MO!63166!65000!510!29!ST. LOUIS           !ST. LOUIS (CITY)      !MISSOURI  !+000057896085!N!N!000000000000!U099!OTHER EDUCATION & TRAINING SERVICES               !A1A!AIRFRAMES AND SPARES          !3000!NOT DISCERNABLE OR CLASSIFIED !336413!E! !5!B!M! !A! !99990909!B,2013-05-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY (0674),N7N4W13PCRU5,usaspending,2002-12-31,0,0
616467976.41,CONT_AWD_W9128F12C0023_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W9128F12C0023,IGF::OT::IGF M - USSTRATCOM REPLACEMENT FACILITY,2018-09-18,2026-01-21,True,False,,,,,,,KIEWIT PHELPS,RUBFRGDHXLB5,usaspending,2012-08-16,0,0
615972438.0,CONT_AWD_W9126G24C0004_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W9126G24C0004,"DESIGN-BUILD CONSTRUCTION OF THE VETERANS AFFAIRS HEALTH CARE CENTER, EL PASO, TX",2028-02-29,2026-01-21,True,False,,,,,,,CLARK CONSTRUCTION GROUP LLC,QQBXQR679KM9,usaspending,2023-12-19,0,0
615229910.51,CONT_AWD_N0001910C0020_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,N0001910C0020,PBTH CONTRACT,2015-02-28,2026-01-21,True,False,,,,,,,ROLLS-ROYCE CORPORATION,KHK8QYLFGLU1,usaspending,2009-11-30,0,0
615123225.46,CONT_AWD_W56HZV07C0256_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,0,0,W56HZV07C0256,CORPORATE STS CONTRACT FOR BAE YORK SYSTEMS,2019-06-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,usaspending,2007-04-13,0,0
614842406.65,CONT_AWD_FA810607C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,FA810607C0001,ENGINEERING SERVICES FOR CLS,2023-07-31,2026-01-21,True,False,,,,,,,"BOEING AEROSPACE OPERATIONS, INC.",QL4CHNKHQQF4,usaspending,2007-04-01,0,0
614477425.12,CONT_AWD_N0002411C6294_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,N0002411C6294,ENGINEERING SERVICES,2022-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,NMHFLDYJJ4C5,usaspending,2011-01-13,0,0
614149199.37,CONT_AWD_N0002415C5408_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,N0002415C5408,FY15 SM-6 LONG LEAD MATERIAL,2019-09-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2015-03-23,0,0
612791846.75,CONT_AWD_SPE8EL20F50RE_9700_SPE8EJ20D0013_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,0,0,SPE8EL20F50RE,4550370943!MEDICAL GLOVES - MEDIUM,2020-10-08,2026-01-21,True,False,,,,,,,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",UR5TFK3LAVL5,usaspending,2020-07-02,0,0
611889034.0,CONT_AWD_N0003002C0100_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N0003002C0100,200208!00A192!1700!XSP01 !STRATEGIC SYSTEMS PROGRAMS      !N0003002C0100  !A!N! !Y!                   !20020510!20020930!155109184!155109184!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED WAY  MARINE !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CALIFORNIA!+000008727000!N!N!000000000000!J069!MAINT & REPAIR OF EQ/TRAINING AIDS & DEVICES      !A2 !MISSILE AND SPACE SYSTEMS     !2CNJ!UGM-96 TRIDENT                !541330!E! !1! ! ! ! ! !99990909!B,2007-10-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,FFCACKWGH4W9,usaspending,2002-05-10,0,0
610175548.77,CONT_AWD_N0001906C0291_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,N0001906C0291,,2020-06-23,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2006-04-28,0,0
609464793.41,CONT_AWD_M6785408C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0,0,M6785408C0003,CONTINUED SYSTEM DEVELOPMENT AND DEMONSTRATION (SDD-2) FOR EXPEDITIONARY FIGHTING VEHICLE TAS::17 1804::TAS,2013-09-30,2026-01-21,True,False,,,,,,,"GENERAL DYNAMICS LAND SYSTEMS, INC",E7FAZ5GRAWJ3,usaspending,2008-07-31,0,0
608940872.53,CONT_AWD_N0001922C0032_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,0,0,N0001922C0032,PROGRAM MANAGEMENT AND TECH SUPPORT,2030-10-01,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2022-04-29,0,0
