hts10,description_long,description_short,minyear,maxyear,mincid,maxcid,quantity_1,quantity_2,sitc,end_use_import,end_use_export,ag_code,sic,naics,hitech,flow
6210.40.1010,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED FABRIC, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING","M/B GARMENT NESOI MMF FELT IMPREG RBR/PLAS, NT KT",1989,1994,1993-07-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2385,NA,NA,Import
6210.40.1020,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC","M/B ANORAKS ETC RUBBERIZED MANMADE FIBERS, NOT KT",1989,1994,1993-07-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.1030,"MEN'S OR BOYS' TROUSERS AND BREECHES RUBBERIZED/IMPREGNATED MANMADE FIBERS, NOT KNITTED OR CROCHETED","M/B TROUSERS RUBBERIZED MANMADE FIBERS, NOT KNIT",1989,1991,1993-07-01,1996-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.1035,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC","M/B TROUSERS RUBBERIZED MAN-MADE FIBERS, NOT KNIT",1991,1994,1996-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.1040,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC","M/B OVERALLS OF RUBBERIZED MAN-MADE FIBERS, NT KNT",1989,1994,1993-07-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.1050,"MEN'S OR BOYS' GARMENTS NESOI OF RUBBERIZED OR IMPREGNATED MAN-MADE FIBERS, NOT KNITTED OR CROCHETED",M/B GARMENTS NESOI RUBBERIZED MAN-MADE FIBERS N KT,1989,1991,1993-07-01,1996-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.1055,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC",M/B GARMENTS NESOI RUBBERIZED MAN-MADE FIBERS N KT,1991,1994,1996-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.1500,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED FABRIC, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING RPO","M/B GARMENT NESOI MMF FELT IMPREG RBR/PLAS,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2000,"OTHER MEN'S OR BOYS' GARMENTS OF FELTS, NONWOVENS, IMPREGNATED OR RUBBERIZED TEXTILE FABRICS, NOT KNITTED OR CROCHETED","OT M/B GARMENT FELTS NONWOVEN IMPREG TEX FAB, N KT",1989,2019,1994-07-01,2019-03-01,Mixed,KG,84522,NA,40000,1,2385,Mixed,00,Export
6210.40.2010,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING","M/B GARMENTS NESOI RUBBERIZED TEX MRTL EX MMF,N KT",1989,1994,1993-07-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2385,NA,NA,Import
6210.40.2015,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE","M/B GARMENTS NESOI, 70% OR MORE SILK BY WEIGHT, NK",1993,1994,1998-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2016,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, ANORAKS","M/B N KT GARMENTS NESOI, 70% OR MORE SILK, ANORAKS",1994,1994,1999-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2017,"MEN OR BOY'S NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE,TROUSERS/SHORTS","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,TROUSERS",1994,1994,1999-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2018,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OVERALLS","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,OVERALLS",1994,1994,1999-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2019,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OTHER","M/B N KNIT GARMENTS NESOI, 70% OR MORE SILK, OTHER",1994,1994,1999-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2020,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC","M/B ANORAKS & SMLR ART RUBBERIZED TEX MTRL, NT KT",1989,1993,1993-07-01,1998-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2025,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC","M/B ANORAKS & SMLR ART RUBBERIZED TEX MTRL, NT KT",1993,1994,1998-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2030,"MEN'S OR BOYS' TROUSERS AND BREECHES OF RUBBERIZED OR IMPREGNATED TEXTILE MATERIALS EXCEPT MANMADE FIBERS, NOT KNITTED OR CROCHETED","M/B TROUSERS RUBBERIZED TEX MTRL EX MMF, NOT KNIT",1989,1991,1993-07-01,1996-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2033,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC","M/B TROUSERS RUBBERIZED TEX MTRL EX MMF, NOT KNIT",1993,1994,1998-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2035,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC","M/B TROUSERS RUBBERIZED TEX MTRL EX MMF, NOT KNIT",1991,1993,1996-06-01,1998-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2040,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC","M/B OVERALLS RUBBERIZED TEX MTRL EX MMF, NT KNIT",1989,1993,1993-07-01,1998-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2045,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC","M/B OVERALLS RUBBERIZED TEX MTRL EX MMF, NT KNIT",1993,1994,1998-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2325,NA,NA,Import
6210.40.2050,"MEN'S OR BOYS' GARMENTS NESOI OF RUBBERIZED OR IMPREGNATED TEXTILE MATERIALS EXCEPT MANMADE FIBERS, NOT KNITTED OR CROCHETED","M/B GARMENTS NESOI RUBBERIZED TEX MTRL EX MMF,N KT",1989,1991,1993-07-01,1996-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2055,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC","M/B N-KNIT,OTH THAN MMF,OTH APPAREL,IMPREG FABRIC",1991,1993,1996-06-01,1998-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2060,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC","M/B N-KNIT,OTH THAN MMF,OTH APPAREL,IMPREG FABRIC",1993,1994,1998-06-01,1999-06-01,Mixed,KG,84522,40020,NA,1,2329,NA,NA,Import
6210.40.2520,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC RPO","M/B ANORAKS ETC RUBBERIZED MANMADE FIBERS,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2531,"MEN'S OR BOYS' SKI/SNOWBOARD PANTS OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED RPO","SKI/SNOWBOARD PANTS, MENS/BOYS RUBBERIZED MAN- RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315220,00,Import
6210.40.2539,"MEN'S OR BOYS' TROUSERS AND BREECHES OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED, NESOI RPO","M/B TROUSERS RUBBERIZED MAN-MADE FIBERS, NOT K RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2540,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC RPO","M/B OVERALLS OF RUBBERIZED MAN-MADE FIBERS,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2550,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC RPO",M/B GARMENTS NESOI RUBBERIZED MAN-MADE FIBERS  RPO,2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2800,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING RPO","M/B GARMENTS NESOI RUBBERIZED TEX MRTL EX MMF, RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2916,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, ANORAKS RPO","M/B N KT GARMENTS NESOI, 70% OR MORE SILK, AN RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315220,00,Import
6210.40.2917,"MEN OR BOY'S NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE,TROUSERS/SH RPO","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,TROU RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315220,00,Import
6210.40.2918,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OVERALLS RPO","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,OVER RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315220,00,Import
6210.40.2919,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OTHER RPO","M/B N KNIT GARMENTS NESOI, 70% OR MORE SILK,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315220,00,Import
6210.40.2925,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC RPO","M/B ANORAKS & SMLR ART RUBBERIZED TEX MTRL,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2933,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC RPO","M/B TROUSERS RUBBERIZED TEX MTRL EX MMF, NOT K RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2945,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC RPO","M/B OVERALLS RUBBERIZED TEX MTRL EX MMF, NT K RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.2960,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC RPO","M/B N-KNIT,OTH THAN MMF,OTH APPAREL,IMPREG FAB RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315280,00,Import
6210.40.3000,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED FABRIC, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING","M/B GARMENT NESOI MMF FELT IMPREG RBR/PLAS, NT KT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2385,Mixed,00,Import
6210.40.3500,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED FABRIC, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING NESOI","M/B GARMENT NESOI MMF FELT IMPREG RBR/PLAS, NT KT",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.5020,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC","M/B ANORAKS ETC RUBBERIZED MANMADE FIBERS, NOT KT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2329,Mixed,00,Import
6210.40.5030,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC","M/B TROUSERS RUBBERIZED MAN-MADE FIBERS, NOT KNIT",1995,2005,2000-06-01,2006-02-01,Mixed,KG,84522,40020,NA,1,2325,315224,00,Import
6210.40.5031,"MEN'S OR BOYS' SKI/SNOWBOARD PANTS OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED","SKI/SNOWBOARD PANTS, MENS/BOYS RUBBERIZED MAN-MADE",2005,2016,2006-02-01,2018-06-01,Mixed,KG,84522,40050,NA,1,NA,Mixed,00,Import
6210.40.5039,"MEN'S OR BOYS' TROUSERS AND BREECHES OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED, NESOI","M/B TROUSERS RUBBERIZED MAN-MADE FIBERS, NOT KNIT",2005,2016,2006-02-01,2018-06-01,Mixed,KG,84522,40020,NA,1,NA,Mixed,00,Import
6210.40.5040,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC","M/B OVERALLS OF RUBBERIZED MAN-MADE FIBERS, NT KNT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2325,Mixed,00,Import
6210.40.5050,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC",M/B GARMENTS NESOI RUBBERIZED MAN-MADE FIBERS N KT,1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2329,Mixed,00,Import
6210.40.5520,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC NESOI","M/B ANORAKS ETC RUBBERIZED MANMADE FIBERS,  NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.5531,"MEN'S OR BOYS' SKI/SNOWBOARD PANTS OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED NESOI","SKI/SNOWBOARD PANTS, MENS/BOYS RUBBERIZED MA NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40050,NA,1,NA,315220,00,Import
6210.40.5539,"MEN'S OR BOYS' TROUSERS AND BREECHES OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED, NESOI","M/B TROUSERS RUBBERIZED MAN-MADE FIBERS,  NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.5540,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC NESOI","M/B OVERALLS OF RUBBERIZED MAN-MADE FIBERS,  NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.5550,"MEN'S OR BOYS' NOT KNIT MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC NESOI",M/B GARMENTS NESOI RUBBERIZED MAN-MADE FIBERS N KT,2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.7000,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING","M/B GARMENTS NESOI RUBBERIZED TEX MRTL EX MMF,N KT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2385,Mixed,00,Import
6210.40.7500,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING NESOI","M/B GARMENTS NESOI RUBBERIZED TEX MRTL EX MMF,N KT",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.8016,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, ANORAK NESOI","M/B N KT GARMENTS NESOI, 70% OR MORE SILK, ANORAKS",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315220,00,Import
6210.40.8017,"MEN OR BOY'S NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE,TROUSERS/ NESOI","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,TROUSERS",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315220,00,Import
6210.40.8018,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OVERAL NESOI","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,OVERALLS",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315220,00,Import
6210.40.8019,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OTHER NESOI","M/B N KNIT GARMENTS NESOI, 70% OR MORE SILK, OTHER",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315220,00,Import
6210.40.8025,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC NESOI","M/B ANORAKS & SMLR ART RUBBERIZED TEX MTRL,  NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.8033,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC NESOI","M/B TROUSERS RUBBERIZED TEX MTRL EX MMF,  NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.8045,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC NESOI","M/B OVERALLS RUBBERIZED TEX MTRL EX MMF,  NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.8060,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC NESOI","M/B N-KNIT,OTH THAN MMF,OTH APPAREL,IMPREG F NESOI",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84522,40020,NA,1,NA,315280,00,Import
6210.40.9016,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, ANORAKS","M/B N KT GARMENTS NESOI, 70% OR MORE SILK, ANORAKS",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2329,Mixed,00,Import
6210.40.9017,"MEN OR BOY'S NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE,TROUSERS/SHORTS","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,TROUSERS",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2325,Mixed,00,Import
6210.40.9018,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OVERALLS","M/B N KT GARMENTS NESOI, 70% OR MORE SILK,OVERALLS",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2325,Mixed,00,Import
6210.40.9019,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER GARMENTS,  HAVING A FIBER CONTENT OF 70% OR MORE BY WEIGHT OF SILK OR SILK WASTE, OTHER","M/B N KNIT GARMENTS NESOI, 70% OR MORE SILK, OTHER",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2329,Mixed,00,Import
6210.40.9025,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC","M/B ANORAKS & SMLR ART RUBBERIZED TEX MTRL, NT KT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2329,Mixed,00,Import
6210.40.9033,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER TROUSERS AND BREECHES, IMPREGNATED FABRIC","M/B TROUSERS RUBBERIZED TEX MTRL EX MMF, NOT KNIT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2325,Mixed,00,Import
6210.40.9045,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC","M/B OVERALLS RUBBERIZED TEX MTRL EX MMF, NT KNIT",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2325,Mixed,00,Import
6210.40.9060,"MEN'S OR BOYS' NOT KNIT OTHER THAN MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC","M/B N-KNIT,OTH THAN MMF,OTH APPAREL,IMPREG FABRIC",1995,2016,2000-06-01,2018-06-01,Mixed,KG,84522,40020,NA,1,2329,Mixed,00,Import
6210.50.0300,"WOMEN'S OR GIRLS' NOT KNIT MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED FABRIC, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING RPO","W/G GARMENTS NESOI MMF IMPREG RUBBER/PLAS,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84523,40050,NA,1,NA,315280,00,Import
6210.50.0520,"WOMEN'S OR GIRLS' NOT KNIT MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC RPO","W/G ANORAKS OF RUBBERIZED/IMPREG MANMADE FIB,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84523,40050,NA,1,NA,315280,00,Import
6210.50.0531,"WOMEN'S OR GIRLS' SKI/SNOWBOARD PANTS OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED RPO","SKI/SNOWBOARD PANTS, WOM/GIRLS RUBBERIZED MAN- RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84523,40050,NA,1,NA,315280,00,Import
6210.50.0539,"WOMEN'S OR GIRLS' TROUSERS AND BREECHES OF RUBBERIZED/IMPREGNATED FABRIC OF MAN-MADE FIBERS, NOT KNITTED, NESOI RPO",W/G TROUSERS OF RUBBERIZED/IMPREG MAN-MADE FIB RPO,2016,2019,2018-06-01,2019-03-01,Mixed,KG,84523,40050,NA,1,NA,315280,00,Import
6210.50.0540,"WOMEN'S OR GIRLS' NOT KNIT MAN-MADE FIBER OVERALLS AND COVERALLS, IMPREGNATED FABRIC RPO","W/G OVERALLS RUBBERIZED MAN-MADE FIBERS, NOT K RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84523,40050,NA,1,NA,315280,00,Import
6210.50.0555,"WOMEN'S OR GIRLS' NOT KNIT MAN-MADE FIBER OTHER APPAREL, IMPREGNATED FABRIC RPO","W/G GARMENTS NESOI RUBBERIZED MAN-MADE FIBER,  RPO",2016,2019,2018-06-01,2019-03-01,Mixed,KG,84523,40050,NA,1,NA,315280,00,Import
6210.50.1000,"OTHER WOMEN'S OR GIRLS' GARMENTS OF FELTS, NONWOVENS, MANMADE FABRICS, NOT KNITTED OR CROCHETED","OT W/G GARMENT FELTS NONWOVEN MMF FAB, NOT KNIT",1989,2019,1994-07-01,2019-03-01,Mixed,KG,84523,NA,40000,1,2385,Mixed,00,Export
6210.50.1010,"WOMEN'S OR GIRLS' NOT KNIT MAN-MADE FIBER OTHER GARMENTS, IMPREGNATED FABRIC, UNDERLYING FABRIC COMPLETELY OBSCURED BY COATING","W/G GARMENTS NESOI MMF IMPREG RUBBER/PLAS, NT KNIT",1989,1994,1993-07-01,1999-06-01,Mixed,KG,84523,40020,NA,1,2385,NA,NA,Import
6210.50.1020,"WOMEN'S OR GIRLS' NOT KNIT MAN-MADE FIBER ANORAKS, COATS, JACKETS, ETC, IMPREGNATED FABRIC","W/G ANORAKS OF RUBBERIZED/IMPREG MANMADE FIB, N KT",1989,1994,1993-07-01,1999-06-01,Mixed,KG,84523,40020,NA,1,2337,NA,NA,Import
