award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,competitor_subaward_count,competitor_subaward_value,contract_id,description,end_date,extraction_date,is_dod,is_it_services,naics_code,naics_description,pop_city,pop_state,psc_code,psc_description,recipient_name,recipient_uei,source,start_date,subaward_count,subaward_value
3828510546.0,CONT_AWD_N0002420C2300_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0002420C2300,DETAIL DESIGN AND CONSTRUCTION OF FFG(X) GUIDED MISSILE FRIGATE,2034-05-31,2026-01-21,True,False,,,,,,,MARINETTE MARINE CORPORATION,UZWBWJN3NLP3,usaspending,2020-04-30,0,0
3809704361.36,CONT_AWD_FA862518F7027_9700_FA862516D6458_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA862518F7027,"C-130J, ACAT 1, FIVE YEAR ORDERING CONTRACT, MYP3 AP",2026-04-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,usaspending,2018-07-19,0,0
3794197716.3,CONT_AWD_FA863423F0048_9700_FA863420D2704_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA863423F0048,F-15EX LOT 5 ADVANCED PROCUREMENT,2029-04-30,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,JJM4FRDZJDX1,usaspending,2023-09-27,0,0
3782625121.32,CONT_AWD_FA862516C6599_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA862516C6599,"ACAT I, AFLCMC/WLJK, PRESIDENTIAL AIRCRAFT RECAPITALIZATION",2027-08-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,WZWRLY4G3PL8,usaspending,2016-01-04,0,0
3760447157.21,CONT_AWD_DASA0299C1234_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,DASA0299C1234,,2018-08-31,2026-01-21,True,False,,,,,,,COMBAT SUPPORT ASSOCIATES,HTXEYHYMELM5,usaspending,1999-12-01,0,0
3693487225.0,CONT_AWD_F3365791C0006_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3365791C0006,,2006-09-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN AERONAUTICAL SYSTEMS SUPPORT COMPANY,VXHLJL9WVYE7,usaspending,1997-02-05,0,0
3679519282.56,CONT_AWD_0001_9700_FA852612D0001_9700,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,0001,"THIS ORDER PROVIDES SUPPORT AND SUSTAINMENT SERVICES TO THE GOVERNMENT PRODUCT SUPPORT MANAGER (PSM)/ PRODUCT SUPPORT INTEGRATOR (PSI) FOR THE C-17 WEAPON SYSTEM. SUPPORT SHALL INCLUDE PROGRAM MANAGEMENT; LOGISTICS DATA, SUSTAINMENT ENGINEERING; QUALITY ASSURANCE; MATERIAL AND EQUIPMENT MANAGEMENT; AIRCRAFT DEPOT MAINTENANCE AND MODIFICATION; INTERNATIONAL PARTNERSHIP SUPPORT; FIELD SERVICES, F117 PROPULSION MAINTENANCE AND MANAGEMENT, LONG-TERM SUSTAINMENT (LTS) PLANNING; AND AIR LOGISTICS CENT",2015-03-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,M8JLMEHJADQ5,usaspending,2011-10-01,0,0
3667251155.64,CONT_AWD_FA820518F0001_9700_FA820518D0001_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA820518F0001,IGF::OT::IGF COMPREHENSIVE F-22 VEHICLE SUSTAINMENT SERVICES,2027-04-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2018-01-01,0,0
3658089906.67,CONT_AWD_F2960197C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F2960197C0001,,2011-04-08,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,TJ7ASQGRA6B9,usaspending,1999-10-26,0,0
3588918410.11,CONT_AWD_HT940213C0012_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $1B+,50,0,0,HT940213C0012,COMPREHENSIVE HEALTHCARE SERVICES,2023-09-30,2026-01-21,True,False,,,,,,,MARTINS POINT HEALTH CARE INC,DJUHB4QNYAS6,usaspending,2013-10-01,0,0
3501851264.16,CONT_AWD_DAAH2303C0345_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,DAAH2303C0345,TEST,2020-09-30,2026-01-21,True,False,,,,,,,ARMY SUSTAINMENT LLC,TEDMNT3CZ2K6,usaspending,2003-10-01,0,0
3471475095.5,CONT_AWD_W58RGZ21C0015_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W58RGZ21C0015,APACHE ADVANCED PROCUREMENT AWARD FOR LOT 12 FULL RATE PRODUCTION.,2028-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,LAJJQWA1PF31,usaspending,2021-06-18,0,0
3442296591.23,CONT_AWD_F4060003C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,F4060003C0001,200310!000044!5700!GY04  !AEDC/PKM OPER CONTRACT DIVISION !F4060003C0001  !A!N! !Y!                   !20030708!20040930!114717346!114717346!114717346!N!AEROSPACE TESTING ALLIANCE    !600 WILLIAM NORTHERN BLVD !TULLAHOMA           !TN!37388!75320!051!47!TULLAHOMA           !FRANKLIN              !TENNESSEE !+000000365000!N!N!000000000000!AZ16!RDTE/OTHER RESEARCH & DEVELOPMENT-MGMT SUPPORT    !S1 !SERVICES                      !3000!NOT DISCERNABLE OR CLASSIFIED !541330!E! !3! ! ! ! ! !99990909!B,2016-09-30,2026-01-21,True,False,,,,,,,AEROSPACE TESTING ALLIANCE,RNLAYLG64XA5,usaspending,2003-07-08,0,0
3394759309.77,CONT_AWD_FA881008C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA881008C0002,GEO-3 AND HEO-3 LONG LEAD,2022-08-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,usaspending,2008-03-14,0,0
3384754703.23,CONT_AWD_MDA90697C0005_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $1B+,50,0,0,MDA90697C0005,,2004-06-30,2026-01-21,True,False,,,,,,,ANTHEM HEALTH OF INDIANA INC,W57XQ6DVAGW5,usaspending,1999-12-01,0,0
3374336189.92,CONT_AWD_F0470196C0025_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F0470196C0025,200506!000037!5700!FA8807!SMC/GPK                         !F0470196C0025  !A!N! !N!             !P00330!20041101!20121231!133039797!133039797!009256819!N!THE BOEING COMPANY            !5301 BOLSA AVENUE         !HUNTINGTON BEA      !CA!92647!36000!059!06!HUNTINGTON BEACH    !ORANGE                !CALIFORNIA!+000048080800!N!N!000000000000!1810!SPACE VEHICLES                                    !A2 !MISSILE AND SPACE SYSTEMS           !166 !NAVSTAR GPS                   !541710!E! !3! ! !H! ! !202,2017-03-31,2026-01-21,True,False,,,,,,,ROCKWELL INTERNATIONAL CORP,TTGKCDJAPVR9,usaspending,1996-11-04,0,0
3358164279.83,CONT_AWD_N0002418C2301_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0002418C2301,MMSC DETAILED DESIGN AND CONSTRUCTION,2029-02-28,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,MJENSFHZJP11,usaspending,2018-03-02,0,0
3355990689.81,CONT_AWD_M6785416C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,M6785416C0006,IGF::OT::IGF,2028-06-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND AND ARMAMENTS L.P.,D2ETMTLWJCJ1,usaspending,2015-11-24,0,0
3351281582.95,CONT_AWD_F3365701C2095_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3365701C2095,200209!000048!5700!GU75 !ASC/YFK !F3365701C2095 !A!N! !N! !20011204!20021031!003268869!003268869!834951691!N!LOCKHEED MARTIN CORPORATION !86 SOUTH COBB DR !MARIETTA !GA!30063!49756!067!13!MARIETTA !COBB !GEORGIA !+000026000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3AFB!F-22 RAPTOR !336411!E! !1! ! ! ! ! !99990909!B! ! !A! !D!N!J!1!001!N!1G!A!N!A! ! !N!C!N! ! ! !Z!Z!A!A!000!A!C!N! ! ! ! ! ! !0001!,2013-12-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,usaspending,2001-12-04,0,0
3288408589.48,CONT_AWD_W58RGZ06C0194_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,W58RGZ06C0194,LIGHT UTILITY HELICOPTER,2007-09-30,2026-01-21,True,False,,,,,,,AIRBUS US SPACE & DEFENSE INC,KDFTJG6RK5A8,usaspending,2006-06-30,0,0
3267354965.53,CONT_AWD_FA880204C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA880204C0001,,2008-10-31,2026-01-21,True,False,,,,,,,THE AEROSPACE CORPORATION,YA8LJBJCND19,usaspending,2003-10-09,0,0
3265910249.19,CONT_AWD_N0002422C5500_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0002422C5500,AN/SPY-6(V) HARDWARE PRODUCTION,2028-09-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,YD6LTFVUZNG1,usaspending,2022-03-31,0,0
3229122597.17,CONT_AWD_N0001908C0023_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0001908C0023,TAS::17 1319::TAS SYSTEM DEVELOPMENT AND DEMONSTRATION,2023-03-31,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,usaspending,2008-04-22,0,0
3185646781.52,CONT_AWD_F1962800C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,F1962800C0002,,2005-03-31,2026-01-21,True,False,,,,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,E2NYLCDML6V1,usaspending,2000-05-30,0,0
3158372223.06,CONT_AWD_W31P4Q18C0130_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q18C0130,HELLFIRE BUY 17 PRODUCTION.,2025-05-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,usaspending,2018-09-29,0,0
3154449062.9,CONT_AWD_N0001914C0032_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0001914C0032,EA-18 G AIRCRAFT,2019-06-30,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,JJM4FRDZJDX1,usaspending,2014-06-30,0,0
3136026133.81,CONT_AWD_F3365702C0010_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3365702C0010,200307!000047!5700!GU75 !ASC/YFK !F3365702C0010 !A!N! !N! !20021224!20031031!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION !LOCKHEED BLVD !FORT WORTH !TX!76101!27000!439!48!FORT WORTH !TARRANT !TEXAS !+000454000000!N!N!000454000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3AFB!F-22 RAPTOR !336411!E! !1! ! ! ! ! !99990909!B! ! !N!Z!C!N!J!1!001!N!1B!A!N!Z! ! !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! !Y! ! !0001! !,2008-10-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2002-12-24,0,0
3127786036.39,CONT_AWD_FA880810C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA880810C0001,WGS BLOCK II FOLLOW ON,2028-09-30,2026-01-21,True,False,,,,,,,"BOEING SATELLITE SYSTEMS, INC.",HM6DJZDU1591,usaspending,2010-08-19,0,0
3096214936.03,CONT_AWD_HQ027610C0001_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ027610C0001,AEGIS BMD INTERNATIONAL SUPPORT,2022-12-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,usaspending,2009-10-01,0,0
3084107116.6,CONT_AWD_FA881018C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA881018C0006,NEXT GENERATION OVERHEAD PERSISTENT INFRARED POLAR SPACE VEHICLES 1 AND 2 STUDY.,2031-04-11,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,VSBAFMDKTWL4,usaspending,2018-06-25,0,0
3076522196.73,CONT_AWD_N0001903C0057_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,N0001903C0057,,2022-09-30,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,PK8PM2GNVMP8,usaspending,2003-08-04,0,0
3062737249.62,CONT_AWD_W31P4Q18C0049_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q18C0049,GUIDED MULTIPLE LAUNCH ROCKET SYSTEMS (GMLRS) FULL RATE PRODUCTION (FRP) LOT 13.,2023-09-06,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2018-04-27,0,0
3016438810.23,CONT_AWD_FA861104C2851_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,FA861104C2851,200410!000065!5700!GU75 !ASC/YFK !FA861104C2851 !A!N! !N! ! !20040601!20041031!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION !LOCKHEED BLVD !FORT WORTH !TX!76101!27000!439!48!FORT WORTH !TARRANT !TEXAS !+000492000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !265 !F-22 !336411!E! !1! ! ! ! ! !99990909!B! ! !A! !C!N!J!1!001!N!1B!A!N!A! ! !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! !Y! ! !0001! !,2012-08-19,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2004-06-01,0,0
3009698421.32,CONT_AWD_FA872105C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA872105C0002,200507!000127!5700!FA8721!ESC/XPK                         !FA872105C0002  !A!N! !Y!             !      !20050401!20100331!001425594!001425594!001425594!N!MASSACHUSETTS INSTITUTE OF TEC!77 MASSACHUSETTS AVE NE49-!CAMBRIDGE           !MA!02139!11000!017!25!CAMBRIDGE           !MIDDLESEX             !MASS      !+000010298000!N!N!003260606491!AC61!RDTE/ELECTRONICS&COMMUNICATION EQ-BASIC RESEARCH!S1 !SERVICES                            !000 !*                             !541990!E! !3! ! ! ! ! !20200,2015-03-31,2026-01-21,True,False,,,,,,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,usaspending,2005-04-01,0,0
2986266447.12,CONT_AWD_0002_9700_W31P4Q09G0001_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,0002,PREDOMINANT - PATRIOT UAE,2019-04-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,XSV6AZJ6SDJ7,usaspending,2008-12-17,0,0
2939388022.75,CONT_AWD_F3365799C2048_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,F3365799C2048,,2006-02-28,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2000-05-12,0,0
2895440017.46,CONT_AWD_MDA90695C0007_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $1B+,50,0,0,MDA90695C0007,200008!9700!001043!ZD06 !TRICARE SUPPORT OFFICE !MDA90695C0007 !A!*!001700171F !19991001!19991030!848003661!798330908!798330908!N!0RMH6!FOUNDATION HEALTH FEDERAL SERV!2025 AEROJET RD !RANCHO CORDOVA !CA!95742!64000!067!06!SACRAMENTO !SACRAMENTO !CALIFORNIA!0001!+000000042108!N!N!000000000000!Q201!GENERAL HEALTH CARE SERVICES !S1 !SERVICES !1000!NOT DISCERNABLE OR CLASSIFIED !8099!3!B!S!C!B!A!*!A !N!J!2!004!B!* !C!N!Z!* !* !N!C!*!A!A!A!A!A!A!* !*!N!A!C!N!*!*!*!*!*!,2008-12-31,2026-01-21,True,False,,,,,,,"HEALTH NET, INC.",KL9XGK2BTJE9,usaspending,1999-10-01,0,0
2882490112.08,CONT_AWD_FA861512C6016_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA861512C6016,TAIWAN F-16 A/B BLOCK 20 RETROFIT PROGRAM,2026-12-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2012-09-28,0,0
2875130483.43,CONT_AWD_W56HZV17C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W56HZV17C0001,LETTER CONTRACT FOR EARLY PROCUREMENT MATERIAL TO SUPPORT THE M109A7/M992A3 VEHICLE PRODUCTION.,2030-09-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS LAND & ARMAMENTS L.P.,DMHSJF9K3XP9,usaspending,2017-03-31,0,0
2870976998.8,CONT_AWD_N0001907C0097_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0001907C0097,JSF LRIP LOT II - AAC,2020-10-01,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2007-07-27,0,0
2853603995.4,CONT_AWD_W31P4Q17C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q17C0006,"FY17 PATRIOT ADVANCED CAPABILITIES (PAC-3) MSE MISSILES, CRI MISSILES AND INITIAL SPARES",2025-03-31,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2016-12-22,0,0
2840819576.14,CONT_AWD_F3460198C0125_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3460198C0125,199809!5700!0214!GD90 !OC-ALC/LKD (CLS AIRCRAFT)       !F3460198C0125  !A!*!*                  !19980629!19990930!006265946!006265946!009256819!N!0PXV4!MCDONNELL DOUGLAS CORPORATION !LAMBERT ST LOUIS AIRPORT  !SAINT LOUIS         !MO!63103!31276!189!29!HAZELWOOD           !ST. LOUIS             !MISSOURI  !0001!+000000119687!Y!N!000000000000!R408!PROGRAM MANAGEMENT/SUPPORT SERVICES               !A1A!AIRFRAMES AND SPARES          !3ADB!C-10                          !3728!3!*!*!*!B!A!*!A !N!J!2!0,2011-07-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY (0674),N7N4W13PCRU5,usaspending,1998-06-29,0,0
2806532949.46,CONT_AWD_FA850512C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA850512C0001,IGF::OT::IGF F-15S/SA CONVERSION,2021-04-30,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,MF2LE5RK6L84,usaspending,2012-06-22,0,0
2790109221.89,CONT_AWD_W31P4Q24F0165_9700_W31P4Q23D0003_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q24F0165,GUIDED MULTIPLE LAUNCH ROCKET SYSTEM (GMLRS) AND LOW COST REDUCED RANGE PRACTICE ROCKET (LCRRPR) FY25 FULL RATE PRODUCTION LOT 20 DELIVERY ORDER,2028-11-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2024-07-01,0,0
2767987768.15,CONT_AWD_N6274223F4007_9700_N6274222D1311_9700,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N6274223F4007,"FY23 MCON PROJECT P-209, DRY DOCK 3 REPLACEMENT, JOINT BASE PEARL HARBOR HICKAM, HAWAII",2027-09-30,2026-01-21,True,False,,,,,,,DRAGADOS/HAWAIIAN DREDGING/ORION JV,E8AXVANBZBD4,usaspending,2023-03-31,0,0
2761989702.05,CONT_AWD_HQ027615C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,HQ027615C0003,SM-3 BLK IIA RDT&E GUIDED MISSILE ROUNDS,2025-12-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2015-07-22,0,0
2732984085.42,CONT_AWD_HQ086220C0002_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ086220C0002,KSA FMS ARMY NAVY TRANSPORTABLE RADAR SURVEILLANCE AND CONTROL MODEL 2 (AN/TPY-2) PRODUCTION,2032-08-31,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,MZK8TCNF24G2,usaspending,2020-06-26,0,0
2503119521.5,CONT_AWD_W31P4Q23F0024_9700_W31P4Q23D0003_9700,Department of Defense,Department of the Army,DoD; $1B+,50,0,0,W31P4Q23F0024,GUIDED MULTIPLE LAUNCH ROCKET SYSTEM (GMLRS) AND LOW COT REDUCED RANGE PRACTICE ROCKET (LCRRPR) FY24 FULL RATE PRODUCTION LOT 19 DELIVERY ORDER,2027-11-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,usaspending,2022-10-31,0,0
2498141295.66,CONT_AWD_FA867523C0037_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA867523C0037,ADVANCED MEDIUM RANGE AIR TO AIR MISSILE (AMRAAM) PRODUCTION LOT 37,2030-12-30,2026-01-21,True,False,,,,,,,RAYTHEON COMPANY,VTEWM5QSE598,usaspending,2023-06-20,0,0
2495967759.0,CONT_AWD_FA824018C7218_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA824018C7218,JOINT RANGE TECHNICAL SERVICES (J-TECH II),2026-09-30,2026-01-21,True,False,,,,,,,JT4 LLC,JKCNBX9J66E6,usaspending,2018-04-16,0,0
2491233025.25,CONT_AWD_FA881013C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,FA881013C0001,SBIRS GEO 5&6 ADVANCED PROCUREMENT,2023-02-28,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,CQWLW9XRQTH5,usaspending,2013-02-19,0,0
2479351307.41,CONT_AWD_F3365700C0020_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F3365700C0020,200104!000019!5700!GU75 !ASC/YFK !F3365700C0020 !A!N!*!N! !20010122!20010228!003268869!003268869!834951691!N!LOCKHEED MARTIN CORPORATION !86 SOUTH COBB DRIVE !MARIETTA !GA!30063!49756!067!13!MARIETTA !COBB !GEORGIA !+000040000000!N!N!000000000000!1510!AIRCRAFT FIXED WING !A1A!AIRFRAMES AND SPARES !3AFB!F-22 RAPTOR !921190!*!*!1! ! ! !*!*!*!B!*!*!A! !D !N!J!1!001!N!1G!A!N!A! ! !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! ! ! ! !0001!,2018-02-28,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,usaspending,2001-01-22,0,0
2444992704.44,CONT_AWD_N0001917C0003_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $1B+,50,0,0,N0001917C0003,LOT 40 F/A-18E AND EA-18G AIRCRAFT WITH AEA KITS,2026-07-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,JJM4FRDZJDX1,usaspending,2017-02-27,0,0
2396775770.12,CONT_AWD_FA820523F0501_9700_FA820518D0001_9700,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA820523F0501,COMPREHENSIVE F-22 AIR VEHICLE SUSTAINMENT SERVICES.,2033-06-30,2026-01-21,True,False,,,,,,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,usaspending,2023-01-01,0,0
2395436919.18,CONT_AWD_HQ085621C0003_9700_-NONE-_-NONE-,Department of Defense,Missile Defense Agency,DoD; $1B+,50,0,0,HQ085621C0003,"DESIGN, DEVELOPMENT, AND DEVELOPMENTAL TESTING OF THE NEXT GENERATION INTERCEPTOR (NGI) ALL-UP-ROUND (AUR)",2028-12-31,2026-01-21,True,False,,,,,,,NORTHROP GRUMMAN SYSTEMS CORPORATION,F9PAEKAAXGB6,usaspending,2021-03-25,0,0
2391494528.17,CONT_AWD_FA910115C0500_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $1B+,50,0,0,FA910115C0500,IGF::CL::IGF TEST OPERATIONS AND SUSTAINMENT,2024-09-30,2026-01-21,True,False,,,,,,,"NATIONAL AEROSPACE SOLUTIONS, LLC",KAA7ML3GU9A6,usaspending,2015-06-10,0,0
2383995727.08,CONT_AWD_W58RGZ06C0093_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,W58RGZ06C0093,200607!002414!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ06C0093  !A!N! !N!             !      !20060331!20061031!047800297!006265946!009256819!N!MCDONNELL DOUGLAS HELICOPTER C!5000 E MCDOWELL RD        !MESA                !AZ!85215!46000!013!04!MESA                !MARICOPA              !ARIZONA   !+000038687459!N!N!000000000000!1520!AIRCRAFT ROTARY WING                              !S1 !SERVICES                            !000 !NOT DISCERNABLE               !336411!E! !3! ! ! ! ! !999,2016-12-31,2026-01-21,True,False,,,,,,,THE BOEING COMPANY,LAJJQWA1PF31,usaspending,2006-03-31,0,0
2370041646.8,CONT_AWD_B001_9700_SP060012D1002_9700,Department of Defense,Defense Logistics Agency,DoD; $1B+,50,0,0,B001,JET FUEL (TS-1) FOR TRANSIT CENTER MANAS,2014-07-25,2026-01-21,True,False,,,,,,,"WORLD FUEL SERVICES EUROPE, LTD.",FJPVPZL4U5Y3,usaspending,2011-10-26,0,0
2361601334.02,CONT_AWD_F0470196C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $1B+,50,0,0,F0470196C0001,199707!5700!0051!GZ74 !SMC/PKV2                        !F0470196C0001  !A!*!P00051             !19970401!20030930!080372998!080372998!834951691!N!04236!LOCKHEED MARTIN CORPORATION   !12999 W DEER CREEK CANYON !LITTLETON           !CO!80127!20000!031!08!DENVER              !DENVER                !COLORADO  !0001!+000000998348!N!N!000000000000!AC25!RDTE/MISSILE AND SPACE SYSTEMS-ENG/MANUF DEVEL    !A2 !MISSILE AND SPACE SYSTEMS     !3CPA!TITAN IV LAUNCH VEH PROGRAM   !3671!3!*!*!*!B!A!*!C !N!R!1!0,2008-09-30,2026-01-21,True,False,,,,,,,"LOCKHEED MARTIN COMMERCIAL LAUNCH SERVICES, INC.",NZ7MZV9Q7YJ3,usaspending,1997-04-01,0,0
