program_name,full_name,agency,piid,recipient_name,award_amount,description,start_date,end_date,awarding_agency,awarding_sub_agency,source
CENTCOM,Central Command,DoD,FA873018F0184,"CACI NSS, LLC",34603146.68,IFG: :OT: :IGF FPS3 CENTCOM FIXED SITE INSTALLATIONS,2018-09-20,2022-04-30,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,1003,"METIS SOLUTIONS, LLC",33194761.81,IGF::OT::IGF CENTCOM CTF TRAVEL ONLY,2016-09-20,2019-03-20,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,5120,VT MILCOM INC.,30028126.97,UNITED STATES ARMY CENTRAL COMMAND (USARCENT/CENTCOM) ENGINEERING&INSTALLATION (E&I),2013-02-14,2014-09-30,Department of Defense,Department of the Navy,USAspending
CENTCOM,Central Command,DoD,0003,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",29023382.63,"THE CONTRACTOR SHALL SUPPORT THE 1ST TSC AT CAMP ARIFJAN, KUWAIT, AND OTHER DESIGNATED AREAS OF RESPONSIBILITY AS DEEMED NECESSARY.  THIS STATEMENT OF WORK IS IN SUPPORT OF THE 1ST TSC MISSION TO MANAGE ALL THEATER REQUISITIONS AS WELL AS MANAGE ALL CLASSES OF SUPPLY WITHIN THE CENTCOM AREA OF RESPONSIBILITY (AOR).",2010-08-23,2014-01-31,Department of Defense,Defense Contract Management Agency,USAspending
CENTCOM,Central Command,DoD,HC101319F0124,"SES SPACE & DEFENSE, INC.",28004727.89,CSS0082 SERVICES FOR CENTCOM,2019-07-26,2023-07-25,Department of Defense,Defense Information Systems Agency,USAspending
CENTCOM,Central Command,DoD,FA481421F0191,THE RED GATE GROUP LTD,21818075.05,PKB - CCCI COMMUNICATIONS INTEGRATION SUPPORT  CENTCOM,2021-08-26,2026-02-28,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA480320F0100,"TYTO ATHENE, LLC",20541444.46,PROVIDE CONSOLIDATED ELMR AND GIANT VOICE SYSTEM UPGRADE ACROSS THE CENTCOM AOR.,2020-09-18,2024-04-30,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA714617F0216,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",20528434.59,TO CENTCOM,2017-09-24,2018-09-23,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA489023F0003,"ICF INCORPORATED, L.L.C.",18642939.7,CENTRALIZED ENVIRONMENTAL MANAGEMENT SUPPORT (CEMS) SERVICES IN CENTCOM AND CONUS LOCATIONS.,2022-10-01,2026-10-13,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA714618F0379,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",18428248.84,PROVIDE A WIDE VARIETY OF PROFESSIONAL INFORMATION TECHNOLOGY SERVICES TO DIRECTLY SUPPORT THE US CENTRAL COMMAND FORWARD (US CENTCOM - FWD),2018-09-21,2019-09-23,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA862015C4024,"REMOTELY PILOTED SOLUTIONS, L.L.C.",18276510.0,IGF::CT::IGF ACAT III BIG SAFARI CENTCOM GOCO PILOTS,2015-06-05,2016-06-04,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,GS04Q17DBC0007,SOS INTERNATIONAL LLC,17904378.8,US CENTCOM FACILITIES MANAGEMENT AND MAINTENANCE SUPPORT--IGF::OT::IGF,2017-05-02,2022-05-01,General Services Administration,Federal Acquisition Service,USAspending
CENTCOM,Central Command,DoD,DM01,ECC CENTCOM CONSTRUCTORS LLC,17407094.77,"CAMP COMMANDO PHASE III, PROJ (12-C-016) BASE BID",2012-12-27,2014-10-07,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,140D0418C0015,"GOLDBELT FRONTIER, LLC",16564015.89,IGF::OT::IGF CENTCOM J7 - JOINT EXERCISE OPERATIONS.,2018-08-23,2023-09-29,Department of the Interior,Departmental Offices,USAspending
CENTCOM,Central Command,DoD,FA852814C0001,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",295437756.54,"IGF::OT::IGF THIS IS A PERFORMANCE-BASED SERVICE CONTRACT WHICH INCLUDES PROGRAM MANAGEMENT, URGENT REPAIRS AND SERVICES, LOGISTICS SUPPORT, CONFIGURATION MANAGEMENT, TECHNICAL MANUAL  AND SOFTWARE MAINTENANCE, ENGINEERING TECHNICAL SERVICES, CONTRACTOR FIELD SERVICE REPRESENTATIVE SUPPORT, ORGANIC GOVERNMENT DEPOT STAND-UP ACTIONS, CONTRACTOR INVENTORY CONTROL POINT AND SUPPLY SUPPORT/SPARES MANAGEMENT, DEPOT REPAIRS, FLIGHT OPERATIONS SUPPORT, RELIABILITY AND MAINTAINABILITY STUDIES/ENHANCEMEN",2014-01-01,2017-12-31,Department of Defense,Defense Contract Management Agency,USAspending
CENTCOM,Central Command,DoD,W52P1J19C0010,SOS INTERNATIONAL LLC,227328475.37,"BASE UNDEFINITIZED CONTRACT ACTION (UCA) WITH SOS INTERNATIONAL LLC. (SOSI) FOR BASE LIFE SUPPORT (BLS) AND SECURITY SERVICES FOR APPROXIMATELY 3,200 U.S., COALITION, AND NATO FORCES AT CAMP TAJI GREEN ZONE, TAJI, IRAQ IN SUPPORT OF CENTRAL COMMAND, COMBINED JOINT TASK FORCE - OPERATION INHERENT RESOLVE (CJTF-OIR). BLS AT CAMP TAJI IS REQUIRED TO SUPPORT THE PRESIDENTIAL INITIATIVE OF OIR. THE PROPOSED ACQUISITION WILL INCLUDE A 12-MONTH BASE PERIOD PLUS 4 OPTION YEARS AND INCLUDE FAR CLAUSE 52.",2019-01-01,2020-12-31,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,W900KK19F0191,RAYTHEON COMPANY,72728009.25,THIS TASK ORDER IS FOR THE UNITED STATES ARMY CENTRAL COMMAND (ARCENT) TRAINING SUPPORT SERVICES (TSS) EFFORT IN KUWAIT,2019-09-30,2020-09-29,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,1038,RAYTHEON COMPANY,67686570.7,ESTABLISHMENT OF TASK ORDER 1038 IN SUPPORT OF THE U.S. ARMY CENTRAL COMMAND (USARCENT) TRAINING SERVICE SUPPORT EFFORT,2018-09-28,2019-09-29,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,M0026420F0227,"LEIDOS, INC.",61126849.29,"WIDE RANGE OF OPERATIONAL, ANALYTICAL, AND MANAGEMENT SUPPORT SERVICES IN SUPPORT OF THE UNITED STATES MARINE CORPS CENTRAL COMMAND.",2020-06-15,2025-06-14,Department of Defense,Department of the Navy,USAspending
CENTCOM,Central Command,DoD,FA489018F5021,ATLANTIC COMMTECH CORP,53105984.74,COMMUNICATIONS ENGINEERING AND INSTALLATION (EI) SUPPORT TO ENSURE CRITICAL COMMUNICATION INFORMATION SYSTEMS ARE AVAILABLE TO FORWARD DEPLOYED FORCES SUPPORTING USAFCENT IN UNITED STATES CENTRAL COMMAND (USCENTCOM) AREA OF RESPONSIBILITY (AOR).,2018-09-01,2023-11-30,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA873022F0038,CACI INTERNATIONAL INC,51608972.36,U.S. AIR FORCES CENTRAL COMMAND (USAFCENT) OPERATIONAL READINESS SUPPORT IV PROJECT,2022-04-01,2023-03-23,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA489024C0035,MICROTECHNOLOGIES LLC,51188836.57,"THIS AIR FORCE CENTRAL COMMAND (AFCENT) A6 CONTRACT IS THE COMBINED AIR OPERATION CENTER (CAOC) SUPPORT TO PERFORM OPERATIONS AND MAINTENANCE OF ALL AIR OPERATIONS CENTER COMMUNICATION SYSTEMS 24/7/365 AT AL UDEID AIR BASE, QATAR AND SHAW AFB, SC.",2024-09-03,2026-03-02,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,89233125CNA000425,QAYAQ GOVERNMENT SOLUTIONS LLC,31454651.0,"DESIGN AND CONSTRUCT A NEW VEHICLE MAINTENANCE FACILITY (VMF) FOR THE OFFICE OF SECURE TRANSPORTATION'S (OST), AGENT OPERATION CENTRAL COMMAND (AOCC)",2025-09-29,2028-03-31,Department of Energy,Department of Energy,USAspending
CENTCOM,Central Command,DoD,GSQ0015AJ0070,BOOZ ALLEN HAMILTON INC,28231137.2,CENTRAL COMMAND OPERATION INHERENT RESOLVE MISSION SUPPORT OASIS AWARD IGF::OT::IGF,2015-08-17,2017-02-16,General Services Administration,Federal Acquisition Service,USAspending
CENTCOM,Central Command,DoD,HC101319F0119,"SES SPACE & DEFENSE, INC.",28155246.95,CSS0082 SERVICES DIRECTLY SUPPORTING THE UNITED STATES CENTRAL COMMAND SOUTHWEST ASIA,2019-07-15,2023-07-14,Department of Defense,Defense Information Systems Agency,USAspending
CENTCOM,Central Command,DoD,W58P0524C0004,"ECHELON SERVICES, LLC",26118910.0,"CISCO SYSTEMS, INC. (CISCO) COMMERCIAL OFF-THE SHELF (COTS) CROSS ARCHITECTURE CROSS ARCHITECTURE ENTERPRISE AGREEMENT (EA) BUNDLE (THE CISCO EA BUNDLE) IN SUPPORT OF REQUIRING AGENCY US AIR FORCES CENTRAL COMMAND (AFCENT)",2024-07-12,2026-07-11,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,HT003822F0006,"NEXSYS ELECTRONICS, INC.",24962213.74,DEPLOYED TELERADIOLOGY SUPPORT SERVICES FOR THE CENTRAL COMMAND AREA OF RESPONSIBILITY.,2021-12-10,2023-06-11,Department of Defense,Defense Contract Management Agency,USAspending
CENTCOM,Central Command,DoD,FA489020F0004,CREDENCE MANAGEMENT SOLUTIONS LIMITED LIABILITY COMPANY,22480767.03,ADVISORY AND ASSISTANCE SERVICES (A&AS) AND DELIVERABLES IN SUPPORT OF THE USAFCENT INTELLIGENCE DIRECTORATE DIRECTORATE MISSION IN THE UNITED STATES CENTRAL COMMAND (USCENTCOM) AREA OF RESPONSIBILITY (AOR) AND SHAW AIR FORCE BASE (AFB).,2019-10-15,2024-12-31,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA489020C0003,"CACI NSS, LLC",22447796.24,UNITED STATES AIR FORCE CENTRAL COMMAND (USAFCENT)/A6 NETWORK OPERATIONS AND SECURITY CENTER (NOSC)INFORMATION TECHNOLOGY (IT) NETWORKING SUPPORT.,2020-04-01,2022-03-31,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA807520F0062,BOOZ ALLEN HAMILTON INC,20067476.33,SURVIVABILITY AND VULNERABILITY ANALYSIS FOR  UNITED STATES CENTRAL COMMAND,2020-07-14,2025-07-13,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,W58P0524C0005,"ECHELON SERVICES, LLC",19023734.0,"CISCO SYSTEMS, INC. (CISCO) COMMERCIAL OFF-THE SHELF (COTS) NUTANIX ENTERPRISE AGREEMENT (EA) BUNDLE (THE CISCO EA BUNDLE) IN SUPPORT OF REQUIRING AGENCY US AIR FORCE CENTRAL COMMAND",2024-07-12,2026-07-11,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,FA489025F0002,TRACE SYSTEMS INC.,17836206.0,COMMUNICATIONS ENGINEERING AND INSTALLATION (EI) SUPPORT SERVICES TO ENSURE CRITICAL COMMUNICATION INFORMATION SYSTEMS ARE AVAILABLE TO FORWARD DEPLOYED FORCES SUPPORTING THE UNITED STATES AIR FORCE CENTRAL COMMAND (USAFCENT). RESPONSIBILITY (AOR).,2024-10-01,2030-03-31,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,FA489019F6200,"NEWBEGIN ENTERPRISES,INC.",16873034.85,"THE CONTRACTOR SHALL PROVIDE ALL PERSONNEL, SUPERVISION AND ANY ITEMS AND SERVICES NECESSARY TO OPERATE AN INTERNET-BASED CONTRACTOR OPERATED PARTS STORE (ICOPARS). THE BASIC CONCEPT OF AN ICOPARS REQUIRES A CONTRACTOR PROVIDED/MANAGED INTERNET SOFTWARE PROGRAM THAT ENABLES PERSONNEL IN THE FIELD TO PLACE/TRACK VEHICLE PARTS/TOOL PURCHASE REQUESTS AND IDENTIFY THE PARTS/TOOLS AS RECEIVED WITH MINIMAL EFFORT. THE CONTRACTOR SHALL BE RESPONSIBLE FOR DETERMINING THE PART NUMBER WHEN NOT PROVIDED, S",2018-10-01,2019-09-30,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,0004,BOOZ ALLEN HAMILTON INC,16696018.81,"IGF::OT::IGF NEW DS TAT DELIVERY ORDER ENTITLED, ""SURVIVABILITY AND VULNERABILITY ANALYSIS FOR UNITED STATES CENTRAL COMMAND (USCENTCOM)'>",2015-07-09,2020-07-08,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,0304,"EMPOWER AI, INC.",14118333.77,"MULTI-LEVEL VISUAL INFORMATION SYSTEM (MVIS) PROJECT FOR THE NEW U.S. CENTRAL COMMAND (USCENTCOM) HEADQUARTERS (HQ) EFFORT AT MACDILL AIR FORCE BASE (AFB), TAMPA, FLORIDA",2009-09-16,2011-11-18,Department of Defense,Department of the Army,USAspending
CENTCOM,Central Command,DoD,FA872621F0079,"ICR, INC.",13128627.72,"DELIVERY ORDER 08, COGNOS FOR UNITED STATES AIR FORCE CENTRAL COMMAND (AFCENT) V",2021-06-20,2025-03-31,Department of Defense,Department of the Air Force,USAspending
CENTCOM,Central Command,DoD,HT003820F0002,"NEXSYS ELECTRONICS, INC.",12212706.51,"DEPLOYED TELERADIOLOGY SUPPORT SERVICES FOR CENTRAL COMMAND, AREA OF RESPONSIBILITY.",2019-12-04,2021-12-11,Department of Defense,Defense Contract Management Agency,USAspending
CENTCOM,Central Command,DoD,HT003821F0001,"NEXSYS ELECTRONICS, INC.",11876016.0,DEPLOYED TELERADIOLOGY SERVICES IN CENTRAL COMMAND AREA OF RESPONSIBILITY,2020-11-30,2021-12-11,Department of Defense,Defense Health Agency,USAspending
CENTCOM,Central Command,DoD,HC101320F0143,"SES SPACE & DEFENSE, INC.",9314334.66,CSS0082 SERVICES DIRECTLY SUPPORTING THE UNITED STATES CENTRAL COMMAND SOUTHWEST ASIA,2020-07-06,2021-07-05,Department of Defense,Defense Information Systems Agency,USAspending
CENTCOM,Central Command,DoD,W912DY16C0089,"ADVANCIA-UBT JV, LLC",9300576.57,"SUPPLY, DELIVER, AND INSTALL GENERATORS TO US CENTRAL COMMAND",2016-09-30,2018-02-28,Department of Defense,Department of the Army,USAspending
SeaPort,SeaPort Next Generation,DoD,NS01,CLIENT SOLUTION ARCHITECTS LLC,86613798.62,"PEO EIS, PMW 205 AND PMW 220 CONTRACTOR SUPPORT SERVICES. AWARD REPLACES AWARD MADE PREVIOUSLY AGAINST N00178-05-D-4242 (NS12), WHICH WAS AN ADMINISTRATIVE ERROR, AS THAT WAS THE OLD EXPIRED SEAPORT-E IDIQ.",2014-05-27,2019-05-26,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,NS36,BOOZ ALLEN HAMILTON INC,55473671.39,"SPAWAR IN SUPPORT OF JPEO-JTRS, INTENDS TO RELEASE A SEAPORT SOLICITATION TO OBTAIN THE FULL RANGE OF JPEO-JTRS ENTERPRISE PROFESSIONAL SUPPORT SERVICES TO ASSIST AND SUPPORT THE JPEO-JTRS AND JTRS PMOS IN EXECUTING THEIR RESPONSIBILITIES TO DEVELOP, PRODUCE AND FIELD A FAMILY OF INTEROPERABLE, DIGITAL, MODULAR, SOFTWARE DEFINED RADIOS WHILE APPLYING SOUND PROGRAM MANAGEMENT AND ACQUISITION TECHNIQUES TO MEET COST, SCHEDULE, AND PERFORMANCE REQUIREMENTS WHILE IMPLEMENTING  JTRS AT MODERATE RISK.",2011-09-28,2016-09-27,Department of Defense,Defense Contract Management Agency,USAspending
SeaPort,SeaPort Next Generation,DoD,HT01,VECTRUS SYSTEMS LLC,43171881.57,IN-SERVICE ENGINEERING DIVISION (AIR 4.6.4) CONTRACTOR SUPPORT SERVICES TASK ORDER UNDER SEAPORT-E CONTRACT,2012-02-01,2016-11-30,Department of Defense,Defense Contract Management Agency,USAspending
SeaPort,SeaPort Next Generation,DoD,N0002414C6500,OCTO CONSULTING GROUP LLC,35940113.51,AWARD OF FOLLOW-ON FOR SEAPORT PORTAL CONTRACT,2014-09-30,2020-09-28,Department of Defense,Defense Contract Management Agency,USAspending
SeaPort,SeaPort Next Generation,DoD,N6600122F3509,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,34090327.06,ISEA NEN SEAPORT,2022-07-13,2026-07-12,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6339421F3008,"JSL TECHNOLOGIES, INC.",32907374.71,THE PERIOD OF PERFORMANCE FOR THE BASE PERIOD STARTS AUGUST 9 2021. THIS REQUIREMENT IS A COST-PLUS-FIXED-FEE (CPFF) LEVEL-OF-EFFORT (LOE) COMPETED UNDER THE SEAPORT-NXG TASK ORDER AS A 100% SMALL BUSINESS SET-ASIDE FOR LOGISTICS SUPPORT SERVICES.,2021-08-09,2026-08-08,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6426724F3003,VSOLVIT LLC,31336490.14,"THE NSWC, CORONA DIVISION, ANTICIPATES A TASK ORDER REQUIREMENT UNDER THE SEAPORT NXG MAC TO PROVIDE INFORMATION TECHNOLOGY SUPPORT SERVICES TO THE ACQUISITION AND READINESS (AR) AND PERFORMANCE ASSESSMENT (PA) DEPARTMENTS.",2024-05-30,2026-05-29,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,NS39,BOOZ ALLEN HAMILTON INC,29900390.61,"THIS SEAPORT-E TASK ORDER (TO) WILL PROVIDE PEO SS WITH PROGRAM AND ACQUISITION MANAGEMENT (PM/AM), BUSINESS AND FINANCIAL MANAGEMENT, AND LOGISTICS MANAGEMENT.",2011-09-30,2017-03-31,Department of Defense,Defense Contract Management Agency,USAspending
SeaPort,SeaPort Next Generation,DoD,N0002419FB064,OCTO CONSULTING GROUP LLC,29382471.42,SEAPORT OPERATIONS AND MAINTENANCE,2019-09-30,2025-05-31,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6426724F3008,"CACI, INC. - FEDERAL",28733232.27,"THE NSWC CORONA DIVISION, ANTICIPATES A TASK ORDER REQUIREMENT UNDER SEAPORT NXG MAC TO PROVIDE ENGINEERING SUPPORT SERVICES TO THE PERFORMANCE ASSESSMENT (PA) AND ACQUISITION AND READINESS (AR) DEPARTMENTS.",2024-07-31,2026-07-30,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,4Y01,AVIATION SYSTEMS ENGINEERING COMPANY INC,27179627.51,"SD N00024-10-R-3118.  SEAPORT-E TASK ORDER FOR MARITIME PATROL AND RECONNAISSANCE AIRCRAFT (MPRA) TECHNICAL, ENGINEERING SUPPORT.",2010-08-04,2016-10-12,Department of Defense,Defense Contract Management Agency,USAspending
SeaPort,SeaPort Next Generation,DoD,FC11,"TRISTAR, INC.",22903775.68,SEAPORT E TASK ORDER IN SUPPORT OF NSWC CRANE ELECTRO-OPTIC TECHNOLOGY DIVISION,2007-09-26,2013-09-25,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,M6785420F3005,"KATMAI TECHNICAL SERVICES, LLC",18666036.94,THE PURPOSE OF THIS AMENDMENT IS TO: 1. EXTEND CLOSING DATE TO ALLOW FOR SUBMISSION OF PROPOSALS DUE TO A SEAPORT SYSTEM TECHNICAL ISSUE.,2019-12-04,2022-05-04,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6660421F3008,"RITE-SOLUTIONS, INC.",15230808.19,"SERVICE BASED SEAPORT TASK ORDER TO PROVIDE TECHNICAL SERVICES PERTAINING TO THE DEVELOPMENT, INTEGRATION, TEST AND EVALUATION, MODERNIZATION, AND SUSTAINMENT OF THE SUBLAN AND CANES SUBMARINE NETWORKS.",2021-07-23,2026-07-31,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,3Y01,"PRECISE SYSTEMS, INC.",14497971.54,THIS PROCUREMENT IS A CONSOLIDATION OF FOUR TASK ORDERS FOR PROGRAM MANAGEMENT SUPPORT SERVICES UNDER THE SEAPORT-E MAC. THE LEVEL OF EFFORT FOR THIS ACQUISITION CONSISTS OF 41-46 FULL TIME EQUIVALENT (FTE) POSITIONS PER YEAR WITH A PERIOD OF PERFORMANCE OF 54 MONTHS. THE FUNCTIONAL AREAS WILL BE PROGRAM SUPPORT.,2014-09-23,2019-09-11,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6833520F3001,EAGLE SYSTEMS INC,13748374.96,SEAPORT AAI ENGINEERING AND TECHNICAL SERVICES,2020-05-08,2026-05-10,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6426721F3002,ASR INTERNATIONAL CORP.,13643552.63,"LOGISTIC SUPPORT SERVICES IN, BUT NOT LIMITED TO, MATERIAL RECEIPT & INSPECTION, MATERIAL STORAGE, WAREHOUSING, ISSUING, DISPOSITION SUPPORT, INVENTORY MANAGEMENT, & CUSTOMER SERVICE SUPPORT TO NSLC-SOUTHERN REGIONS UNDER SEAPORT NXG NSWC CORONA.",2021-05-24,2026-05-23,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,FD08,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",11179061.0,5 YEAR BLUE COLLAR SEAPORT CONTRACT FOR SHIPBOARD WORK AND MATERIAL,2008-04-10,2013-04-07,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6449818F3001,"QED SYSTEMS, INC.",10219084.91,"PROVIDE SUPPORT FOR ENGINEERING OPERATIONAL SEQUENCING SYSTEM (EOSS) SERVICES FOR U.S. NAVY AND U.S. COAST GUARD SHIPS. THE DESCRIPTION OF THE PROSPECTIVE SEAPORT TASK ORDER IS TO PROVIDE THE NAVAL SURFACE WARFARE CENTER PHILADELPHIA DIVISION (NSWCPD), CODE 313 WITH INTEGRATED LOGISTICS SUPPORT SERVICES FOR HULL, MECHANICAL AND ELECTRICAL (HM&E) TECHNICAL DATA DEVELOPMENT, MAINTENANCE, AND MANAGEMENT.",2018-09-28,2023-09-27,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N6600124F3504,"TACTICAL ENGINEERING & ANALYSIS, INC.",8423392.84,"SEAPORT TASK ORDER ADVANCED TACTICAL DATA LINKS (ATDL) ENGINEERING, TEST & EVALUATION, AND SUSTAINMENT",2024-04-12,2026-04-14,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,NS03,"VECTOR PLANNING & SERVICES, INC.",6752368.97,UHF/ NARROWBAND SEAPORT-E ENGINEERING SUPPORT,2010-09-30,2014-12-31,Department of Defense,Defense Contract Management Agency,USAspending
SeaPort,SeaPort Next Generation,DoD,N0018924F3095,AERMOR LLC,6451343.2,THIS PROCUREMENT IS FOR A SEAPORT NXG TASK ORDER THAT WILL PREPARE NAVY CYBER DEFENSE OPERATIONS COMMAND (NCDOC) TO SIMULATE TACTICS THAT A REAL-WORLD ATTACKER WOULD USE TO BREACH AN ORGANIZATION'S SYSTEMS.,2024-09-30,2026-09-29,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,M801,"AVIAN, LLC",5374446.33,"THE PROGRAM EXECUTIVE OFFICER FOR AIRBORNE ELECTRONIC ATTACK (AEA) AND EA6B PROGRAM OFFICE (PMA 234), HAS A FOLLOW-ON REQUIREMENT FOR PROGRAM MANAGEMENT SUPPORT SERVICES. THESE SERVICES ARE CURRENTLY BEING PERFORMED UNDER CONTRACT N00178-05-D-4500-M805, WHICH EXPIRES ON NOVEMBER 30, 2014. THIS FOLLOW ON REQUIREMENT WILL BE CONDUCTED AS A COMPETITIVE SDVOSB SET-ASIDE IN SEAPORT-E. PSC CODE = R408",2014-11-29,2019-11-28,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,N0018920F3042,"PRECISE SYSTEMS, INC.",4086000.0,"THE NAVY INTERNATIONAL PROGRAMS OFFICE IS SEEKING A FOLLOW-ON SEAPORT TASK ORDER N0018917F3030 FOR PROGRAM, TECHNICAL, AND ADMINISTRATIVE SUPPORT",2020-09-01,2024-02-29,Department of Defense,Department of the Navy,USAspending
SeaPort,SeaPort Next Generation,DoD,HTC71118FD073,"GFT INFRASTRUCTURE, INC.",3296129.69,PORTS FOR NATIONAL DEFENSE (PND) STUDIES/GEOGRAPHICAL INFORMATION SYSTEMS (GIS) FOR OCONUS SEAPORTS AND ONSITE GIS SUPPORT,2018-08-01,2023-03-31,Department of Defense,USTRANSCOM,USAspending
SeaPort,SeaPort Next Generation,DoD,DTOS5910C00439,RGF CONSULTING CORP.,3042027.77,"VETERAN-OWNED, SBA 8(A), & MBE CERTIFIED SEAPORTE PRIME CONTRACTOR",2010-09-10,2014-10-09,Department of Transportation,Immediate Office of the Secretary of Transportation,USAspending
SeaPort,SeaPort Next Generation,DoD,0005,"SPC FEDERAL, LLC",3004120.13,"SPACE AND NAVAL WARFARE SYSTEMS CENTER ATLANTIC P.O. BOX 190022, NORTH CHARLESTON, SC 29419-9022  SEAPORT RFP #26 1300398436",2014-04-16,2016-01-31,Department of Defense,Department of the Navy,USAspending
